application_id,status,submit_time,start_time,finished_time,allocate_time,total_time
application_1527220447442_446878,SUCCESS,2018/06/01 04:04:22,2018/06/01 04:05:53,2018/06/01 04:09:32,00:1:31,00:5:10
application_1527220447442_440181,SUCCESS,2018/06/01 01:38:53,2018/06/01 01:41:40,2018/06/01 01:44:02,00:2:47,00:5:9
application_1527220447442_448659,SUCCESS,2018/06/01 04:25:26,2018/06/01 04:29:00,2018/06/01 04:30:34,00:3:34,00:5:8
application_1527220447442_448990,SUCCESS,2018/06/01 04:33:42,2018/06/01 04:36:07,2018/06/01 04:38:50,00:2:25,00:5:8
application_1527220447442_435788,SUCCESS,2018/06/01 00:35:06,2018/06/01 00:38:51,2018/06/01 00:40:14,00:3:45,00:5:8
application_1527220447442_457738,SUCCESS,2018/06/01 07:10:06,2018/06/01 07:12:36,2018/06/01 07:15:14,00:2:30,00:5:8
application_1527220447442_446863,SUCCESS,2018/06/01 04:06:57,2018/06/01 04:07:08,2018/06/01 04:12:05,00:0:11,00:5:8
application_1527220447442_446884,SUCCESS,2018/06/01 04:03:54,2018/06/01 04:05:23,2018/06/01 04:09:02,00:1:29,00:5:8
application_1527220447442_438443,SUCCESS,2018/06/01 01:10:21,2018/06/01 01:13:53,2018/06/01 01:15:28,00:3:32,00:5:7
application_1527220447442_448576,SUCCESS,2018/06/01 04:24:45,2018/06/01 04:28:13,2018/06/01 04:29:52,00:3:28,00:5:7
application_1527220447442_448291,SUCCESS,2018/06/01 04:24:45,2018/06/01 04:28:18,2018/06/01 04:29:52,00:3:33,00:5:7
application_1527220447442_435256,SUCCESS,2018/06/01 00:23:44,2018/06/01 00:28:10,2018/06/01 00:28:51,00:4:26,00:5:7
application_1527220447442_448573,SUCCESS,2018/06/01 04:24:45,2018/06/01 04:28:13,2018/06/01 04:29:52,00:3:28,00:5:7
application_1527220447442_448581,SUCCESS,2018/06/01 04:24:45,2018/06/01 04:28:13,2018/06/01 04:29:52,00:3:28,00:5:7
application_1527220447442_453706,SUCCESS,2018/06/01 06:04:38,2018/06/01 06:06:43,2018/06/01 06:09:45,00:2:5,00:5:7
application_1527220447442_459379,SUCCESS,2018/06/01 07:32:19,2018/06/01 07:34:23,2018/06/01 07:37:25,00:2:4,00:5:6
application_1527220447442_435257,SUCCESS,2018/06/01 00:23:46,2018/06/01 00:28:11,2018/06/01 00:28:51,00:4:25,00:5:5
application_1527220447442_453535,SUCCESS,2018/06/01 06:01:06,2018/06/01 06:04:36,2018/06/01 06:06:11,00:3:30,00:5:5
application_1527220447442_448529,SUCCESS,2018/06/01 04:23:48,2018/06/01 04:27:54,2018/06/01 04:28:53,00:4:6,00:5:5
application_1527220447442_448562,SUCCESS,2018/06/01 04:25:35,2018/06/01 04:29:01,2018/06/01 04:30:40,00:3:26,00:5:5
application_1527220447442_446864,SUCCESS,2018/06/01 04:03:28,2018/06/01 04:05:56,2018/06/01 04:08:33,00:2:28,00:5:5
application_1527220447442_450181,SUCCESS,2018/06/01 05:03:39,2018/06/01 05:05:46,2018/06/01 05:08:44,00:2:7,00:5:5
application_1527220447442_449844,SUCCESS,2018/06/01 04:50:49,2018/06/01 04:54:17,2018/06/01 04:55:53,00:3:28,00:5:4
application_1527220447442_437943,SUCCESS,2018/06/01 01:04:49,2018/06/01 01:07:48,2018/06/01 01:09:53,00:2:59,00:5:4
application_1527220447442_449311,SUCCESS,2018/06/01 04:41:09,2018/06/01 04:43:44,2018/06/01 04:46:13,00:2:35,00:5:4
application_1527220447442_448254,SUCCESS,2018/06/01 04:24:49,2018/06/01 04:28:44,2018/06/01 04:29:52,00:3:55,00:5:3
application_1527220447442_449976,SUCCESS,2018/06/01 04:56:52,2018/06/01 05:00:47,2018/06/01 05:01:55,00:3:55,00:5:3
application_1527220447442_435844,SUCCESS,2018/06/01 00:36:31,2018/06/01 00:39:56,2018/06/01 00:41:34,00:3:25,00:5:3
application_1527220447442_448884,SUCCESS,2018/06/01 04:30:25,2018/06/01 04:32:09,2018/06/01 04:35:28,00:1:44,00:5:3
application_1527220447442_448605,SUCCESS,2018/06/01 04:23:59,2018/06/01 04:27:59,2018/06/01 04:29:01,00:4:0,00:5:2
application_1527220447442_437937,SUCCESS,2018/06/01 01:02:26,2018/06/01 01:05:29,2018/06/01 01:07:28,00:3:3,00:5:2
application_1527220447442_448989,SUCCESS,2018/06/01 04:34:54,2018/06/01 04:38:16,2018/06/01 04:39:56,00:3:22,00:5:2
application_1527220447442_445582,SUCCESS,2018/06/01 03:30:58,2018/06/01 03:34:19,2018/06/01 03:36:00,00:3:21,00:5:2
application_1527220447442_446929,SUCCESS,2018/06/01 04:08:00,2018/06/01 04:09:04,2018/06/01 04:13:01,00:1:4,00:5:1
application_1527220447442_446882,SUCCESS,2018/06/01 04:04:24,2018/06/01 04:05:55,2018/06/01 04:09:24,00:1:31,00:5:0
application_1527220447442_459934,SUCCESS,2018/06/01 07:44:03,2018/06/01 07:46:22,2018/06/01 07:49:03,00:2:19,00:5:0
application_1527220447442_438383,SUCCESS,2018/06/01 01:08:59,2018/06/01 01:13:16,2018/06/01 01:13:59,00:4:17,00:5:0
application_1527220447442_452153,SUCCESS,2018/06/01 05:29:58,2018/06/01 05:33:46,2018/06/01 05:34:58,00:3:48,00:5:0
application_1527220447442_446958,SUCCESS,2018/06/01 04:05:30,2018/06/01 04:06:32,2018/06/01 04:10:30,00:1:2,00:5:0
application_1527220447442_453440,SUCCESS,2018/06/01 05:57:51,2018/06/01 06:01:23,2018/06/01 06:02:51,00:3:32,00:5:0
application_1527220447442_457121,SUCCESS,2018/06/01 07:00:31,2018/06/01 07:04:19,2018/06/01 07:05:31,00:3:48,00:5:0
application_1527220447442_443769,SUCCESS,2018/06/01 02:58:39,2018/06/01 03:00:20,2018/06/01 03:03:39,00:1:41,00:5:0
application_1527220447442_449058,SUCCESS,2018/06/01 04:35:11,2018/06/01 04:36:27,2018/06/01 04:40:10,00:1:16,00:4:59
application_1527220447442_440981,SUCCESS,2018/06/01 02:00:47,2018/06/01 02:03:10,2018/06/01 02:05:45,00:2:23,00:4:58
application_1527220447442_435027,SUCCESS,2018/06/01 00:19:10,2018/06/01 00:22:13,2018/06/01 00:24:08,00:3:3,00:4:58
application_1527220447442_437621,SUCCESS,2018/06/01 00:54:52,2018/06/01 00:59:14,2018/06/01 00:59:50,00:4:22,00:4:58
application_1527220447442_446890,SUCCESS,2018/06/01 04:08:11,2018/06/01 04:08:55,2018/06/01 04:13:09,00:0:44,00:4:58
application_1527220447442_446868,SUCCESS,2018/06/01 04:03:33,2018/06/01 04:05:56,2018/06/01 04:08:30,00:2:23,00:4:57
application_1527220447442_437505,SUCCESS,2018/06/01 00:50:40,2018/06/01 00:53:54,2018/06/01 00:55:37,00:3:14,00:4:57
application_1527220447442_453609,SUCCESS,2018/06/01 06:02:36,2018/06/01 06:06:19,2018/06/01 06:07:32,00:3:43,00:4:56
application_1527220447442_447017,SUCCESS,2018/06/01 04:06:47,2018/06/01 04:07:06,2018/06/01 04:11:43,00:0:19,00:4:56
application_1527220447442_458407,SUCCESS,2018/06/01 07:16:31,2018/06/01 07:20:32,2018/06/01 07:21:27,00:4:1,00:4:56
application_1527220447442_439498,SUCCESS,2018/06/01 01:22:48,2018/06/01 01:26:24,2018/06/01 01:27:44,00:3:36,00:4:56
application_1527220447442_437560,SUCCESS,2018/06/01 00:54:49,2018/06/01 00:58:02,2018/06/01 00:59:45,00:3:13,00:4:56
application_1527220447442_457094,SUCCESS,2018/06/01 07:00:29,2018/06/01 07:04:22,2018/06/01 07:05:25,00:3:53,00:4:56
application_1527220447442_446789,SUCCESS,2018/06/01 04:02:26,2018/06/01 04:03:40,2018/06/01 04:07:21,00:1:14,00:4:55
application_1527220447442_441071,SUCCESS,2018/06/01 02:03:26,2018/06/01 02:05:40,2018/06/01 02:08:21,00:2:14,00:4:55
application_1527220447442_434264,SUCCESS,2018/06/01 00:07:48,2018/06/01 00:09:15,2018/06/01 00:12:43,00:1:27,00:4:55
application_1527220447442_439335,SUCCESS,2018/06/01 01:20:58,2018/06/01 01:24:21,2018/06/01 01:25:53,00:3:23,00:4:55
application_1527220447442_456062,SUCCESS,2018/06/01 06:39:06,2018/06/01 06:41:09,2018/06/01 06:44:01,00:2:3,00:4:55
application_1527220447442_446866,SUCCESS,2018/06/01 04:08:11,2018/06/01 04:08:54,2018/06/01 04:13:05,00:0:43,00:4:54
application_1527220447442_457124,SUCCESS,2018/06/01 07:00:31,2018/06/01 07:04:14,2018/06/01 07:05:25,00:3:43,00:4:54
application_1527220447442_457115,SUCCESS,2018/06/01 07:00:32,2018/06/01 07:04:14,2018/06/01 07:05:26,00:3:42,00:4:54
application_1527220447442_435330,SUCCESS,2018/06/01 00:25:40,2018/06/01 00:28:43,2018/06/01 00:30:33,00:3:3,00:4:53
application_1527220447442_460166,SUCCESS,2018/06/01 07:45:57,2018/06/01 07:48:53,2018/06/01 07:50:50,00:2:56,00:4:53
application_1527220447442_435873,SUCCESS,2018/06/01 00:36:42,2018/06/01 00:39:58,2018/06/01 00:41:35,00:3:16,00:4:53
application_1527220447442_457807,SUCCESS,2018/06/01 07:10:16,2018/06/01 07:13:27,2018/06/01 07:15:09,00:3:11,00:4:53
application_1527220447442_446870,SUCCESS,2018/06/01 04:05:36,2018/06/01 04:06:47,2018/06/01 04:10:29,00:1:11,00:4:53
application_1527220447442_453557,SUCCESS,2018/06/01 06:01:29,2018/06/01 06:04:57,2018/06/01 06:06:22,00:3:28,00:4:53
application_1527220447442_448980,SUCCESS,2018/06/01 04:35:11,2018/06/01 04:36:38,2018/06/01 04:40:03,00:1:27,00:4:52
application_1527220447442_435217,SUCCESS,2018/06/01 00:24:06,2018/06/01 00:28:21,2018/06/01 00:28:58,00:4:15,00:4:52
application_1527220447442_459736,SUCCESS,2018/06/01 07:41:47,2018/06/01 07:44:49,2018/06/01 07:46:39,00:3:2,00:4:52
application_1527220447442_439508,SUCCESS,2018/06/01 01:23:13,2018/06/01 01:26:57,2018/06/01 01:28:05,00:3:44,00:4:52
application_1527220447442_456781,SUCCESS,2018/06/01 06:52:52,2018/06/01 06:54:59,2018/06/01 06:57:44,00:2:7,00:4:52
application_1527220447442_457748,SUCCESS,2018/06/01 07:10:17,2018/06/01 07:13:29,2018/06/01 07:15:09,00:3:12,00:4:52
application_1527220447442_460461,SUCCESS,2018/06/01 07:51:25,2018/06/01 07:54:18,2018/06/01 07:56:16,00:2:53,00:4:51
application_1527220447442_457019,SUCCESS,2018/06/01 06:57:54,2018/06/01 06:59:39,2018/06/01 07:02:45,00:1:45,00:4:51
application_1527220447442_453459,SUCCESS,2018/06/01 05:58:19,2018/06/01 06:01:55,2018/06/01 06:03:09,00:3:36,00:4:50
application_1527220447442_437307,SUCCESS,2018/06/01 00:47:53,2018/06/01 00:51:32,2018/06/01 00:52:43,00:3:39,00:4:50
application_1527220447442_443048,SUCCESS,2018/06/01 02:39:22,2018/06/01 02:43:19,2018/06/01 02:44:12,00:3:57,00:4:50
application_1527220447442_437450,SUCCESS,2018/06/01 00:50:15,2018/06/01 00:53:15,2018/06/01 00:55:04,00:3:0,00:4:49
application_1527220447442_460433,SUCCESS,2018/06/01 07:51:26,2018/06/01 07:54:20,2018/06/01 07:56:15,00:2:54,00:4:49
application_1527220447442_439686,SUCCESS,2018/06/01 01:27:27,2018/06/01 01:29:49,2018/06/01 01:32:15,00:2:22,00:4:48
application_1527220447442_457415,SUCCESS,2018/06/01 07:06:58,2018/06/01 07:09:16,2018/06/01 07:11:46,00:2:18,00:4:48
application_1527220447442_453441,SUCCESS,2018/06/01 05:58:24,2018/06/01 06:01:59,2018/06/01 06:03:12,00:3:35,00:4:48
application_1527220447442_457075,SUCCESS,2018/06/01 06:59:23,2018/06/01 07:03:29,2018/06/01 07:04:11,00:4:6,00:4:48
application_1527220447442_439195,SUCCESS,2018/06/01 01:18:21,2018/06/01 01:21:42,2018/06/01 01:23:08,00:3:21,00:4:47
application_1527220447442_453667,SUCCESS,2018/06/01 06:04:51,2018/06/01 06:07:41,2018/06/01 06:09:38,00:2:50,00:4:47
application_1527220447442_434536,SUCCESS,2018/06/01 00:11:02,2018/06/01 00:14:03,2018/06/01 00:15:49,00:3:1,00:4:47
application_1527220447442_437493,SUCCESS,2018/06/01 00:50:33,2018/06/01 00:53:14,2018/06/01 00:55:20,00:2:41,00:4:47
application_1527220447442_459223,SUCCESS,2018/06/01 07:28:31,2018/06/01 07:31:40,2018/06/01 07:33:18,00:3:9,00:4:47
application_1527220447442_448847,SUCCESS,2018/06/01 04:30:21,2018/06/01 04:32:03,2018/06/01 04:35:07,00:1:42,00:4:46
application_1527220447442_458875,SUCCESS,2018/06/01 07:21:54,2018/06/01 07:25:32,2018/06/01 07:26:40,00:3:38,00:4:46
application_1527220447442_437452,SUCCESS,2018/06/01 00:50:18,2018/06/01 00:53:15,2018/06/01 00:55:04,00:2:57,00:4:46
application_1527220447442_449260,SUCCESS,2018/06/01 04:38:49,2018/06/01 04:40:44,2018/06/01 04:43:35,00:1:55,00:4:46
application_1527220447442_439223,SUCCESS,2018/06/01 01:19:02,2018/06/01 01:22:30,2018/06/01 01:23:47,00:3:28,00:4:45
application_1527220447442_450053,SUCCESS,2018/06/01 05:00:19,2018/06/01 05:02:47,2018/06/01 05:05:04,00:2:28,00:4:45
application_1527220447442_458549,SUCCESS,2018/06/01 07:17:09,2018/06/01 07:20:33,2018/06/01 07:21:54,00:3:24,00:4:45
application_1527220447442_446879,SUCCESS,2018/06/01 04:04:12,2018/06/01 04:05:23,2018/06/01 04:08:57,00:1:11,00:4:45
application_1527220447442_437306,SUCCESS,2018/06/01 00:47:56,2018/06/01 00:51:16,2018/06/01 00:52:41,00:3:20,00:4:45
application_1527220447442_447333,SUCCESS,2018/06/01 04:09:42,2018/06/01 04:13:44,2018/06/01 04:14:26,00:4:2,00:4:44
application_1527220447442_458865,SUCCESS,2018/06/01 07:21:52,2018/06/01 07:25:32,2018/06/01 07:26:36,00:3:40,00:4:44
application_1527220447442_448655,SUCCESS,2018/06/01 04:25:59,2018/06/01 04:29:20,2018/06/01 04:30:43,00:3:21,00:4:44
application_1527220447442_438932,SUCCESS,2018/06/01 01:15:11,2018/06/01 01:18:47,2018/06/01 01:19:55,00:3:36,00:4:44
application_1527220447442_437530,SUCCESS,2018/06/01 00:50:53,2018/06/01 00:53:23,2018/06/01 00:55:37,00:2:30,00:4:44
application_1527220447442_448872,SUCCESS,2018/06/01 04:30:20,2018/06/01 04:32:09,2018/06/01 04:35:03,00:1:49,00:4:43
application_1527220447442_450130,SUCCESS,2018/06/01 05:02:09,2018/06/01 05:05:44,2018/06/01 05:06:52,00:3:35,00:4:43
application_1527220447442_438952,SUCCESS,2018/06/01 01:15:13,2018/06/01 01:18:45,2018/06/01 01:19:56,00:3:32,00:4:43
application_1527220447442_454280,SUCCESS,2018/06/01 06:10:16,2018/06/01 06:13:42,2018/06/01 06:14:58,00:3:26,00:4:42
application_1527220447442_438989,SUCCESS,2018/06/01 01:15:26,2018/06/01 01:18:56,2018/06/01 01:20:08,00:3:30,00:4:42
application_1527220447442_457307,SUCCESS,2018/06/01 07:06:15,2018/06/01 07:09:16,2018/06/01 07:10:57,00:3:1,00:4:42
application_1527220447442_453641,SUCCESS,2018/06/01 06:05:00,2018/06/01 06:08:04,2018/06/01 06:09:41,00:3:4,00:4:41
application_1527220447442_449213,SUCCESS,2018/06/01 04:38:10,2018/06/01 04:39:45,2018/06/01 04:42:51,00:1:35,00:4:41
application_1527220447442_438939,SUCCESS,2018/06/01 01:15:16,2018/06/01 01:18:45,2018/06/01 01:19:57,00:3:29,00:4:41
application_1527220447442_446887,SUCCESS,2018/06/01 04:04:16,2018/06/01 04:06:32,2018/06/01 04:08:57,00:2:16,00:4:41
application_1527220447442_439793,SUCCESS,2018/06/01 01:31:30,2018/06/01 01:33:33,2018/06/01 01:36:11,00:2:3,00:4:41
application_1527220447442_460586,SUCCESS,2018/06/01 07:56:10,2018/06/01 07:57:58,2018/06/01 08:00:51,00:1:48,00:4:41
application_1527220447442_460445,SUCCESS,2018/06/01 07:51:34,2018/06/01 07:54:18,2018/06/01 07:56:14,00:2:44,00:4:40
application_1527220447442_446297,SUCCESS,2018/06/01 03:47:01,2018/06/01 03:47:51,2018/06/01 03:51:41,00:0:50,00:4:40
application_1527220447442_450042,SUCCESS,2018/06/01 04:59:12,2018/06/01 05:02:32,2018/06/01 05:03:52,00:3:20,00:4:40
application_1527220447442_454156,SUCCESS,2018/06/01 06:10:20,2018/06/01 06:13:40,2018/06/01 06:15:00,00:3:20,00:4:40
application_1527220447442_456820,SUCCESS,2018/06/01 06:54:52,2018/06/01 06:57:13,2018/06/01 06:59:32,00:2:21,00:4:40
application_1527220447442_435088,SUCCESS,2018/06/01 00:19:48,2018/06/01 00:22:10,2018/06/01 00:24:28,00:2:22,00:4:40
application_1527220447442_439220,SUCCESS,2018/06/01 01:18:54,2018/06/01 01:22:32,2018/06/01 01:23:34,00:3:38,00:4:40
application_1527220447442_437524,SUCCESS,2018/06/01 00:50:57,2018/06/01 00:53:23,2018/06/01 00:55:37,00:2:26,00:4:40
application_1527220447442_457534,SUCCESS,2018/06/01 07:08:38,2018/06/01 07:10:28,2018/06/01 07:13:18,00:1:50,00:4:40
application_1527220447442_438928,SUCCESS,2018/06/01 01:15:22,2018/06/01 01:18:49,2018/06/01 01:20:01,00:3:27,00:4:39
application_1527220447442_459273,SUCCESS,2018/06/01 07:33:23,2018/06/01 07:35:02,2018/06/01 07:38:02,00:1:39,00:4:39
application_1527220447442_454138,SUCCESS,2018/06/01 06:10:19,2018/06/01 06:13:39,2018/06/01 06:14:58,00:3:20,00:4:39
application_1527220447442_437695,SUCCESS,2018/06/01 00:59:18,2018/06/01 01:01:50,2018/06/01 01:03:56,00:2:32,00:4:38
application_1527220447442_457746,SUCCESS,2018/06/01 07:09:54,2018/06/01 07:11:56,2018/06/01 07:14:32,00:2:2,00:4:38
application_1527220447442_438395,SUCCESS,2018/06/01 01:09:35,2018/06/01 01:12:52,2018/06/01 01:14:12,00:3:17,00:4:37
application_1527220447442_438404,SUCCESS,2018/06/01 01:09:24,2018/06/01 01:12:52,2018/06/01 01:14:01,00:3:28,00:4:37
application_1527220447442_456572,SUCCESS,2018/06/01 06:50:17,2018/06/01 06:53:56,2018/06/01 06:54:54,00:3:39,00:4:37
application_1527220447442_448852,SUCCESS,2018/06/01 04:30:26,2018/06/01 04:32:09,2018/06/01 04:35:03,00:1:43,00:4:37
application_1527220447442_438394,SUCCESS,2018/06/01 01:09:25,2018/06/01 01:12:53,2018/06/01 01:14:02,00:3:28,00:4:37
application_1527220447442_434084,SUCCESS,2018/06/01 00:02:41,2018/06/01 00:06:00,2018/06/01 00:07:18,00:3:19,00:4:37
application_1527220447442_437612,SUCCESS,2018/06/01 00:55:54,2018/06/01 00:59:29,2018/06/01 01:00:30,00:3:35,00:4:36
application_1527220447442_446897,SUCCESS,2018/06/01 04:07:02,2018/06/01 04:07:14,2018/06/01 04:11:38,00:0:12,00:4:36
application_1527220447442_457092,SUCCESS,2018/06/01 07:00:49,2018/06/01 07:04:23,2018/06/01 07:05:25,00:3:34,00:4:36
application_1527220447442_434295,SUCCESS,2018/06/01 00:08:07,2018/06/01 00:10:40,2018/06/01 00:12:43,00:2:33,00:4:36
application_1527220447442_457125,SUCCESS,2018/06/01 07:00:49,2018/06/01 07:04:23,2018/06/01 07:05:25,00:3:34,00:4:36
application_1527220447442_457752,SUCCESS,2018/06/01 07:10:34,2018/06/01 07:13:29,2018/06/01 07:15:10,00:2:55,00:4:36
application_1527220447442_450025,SUCCESS,2018/06/01 05:00:38,2018/06/01 05:03:40,2018/06/01 05:05:13,00:3:2,00:4:35
application_1527220447442_460437,SUCCESS,2018/06/01 07:50:56,2018/06/01 07:54:18,2018/06/01 07:55:31,00:3:22,00:4:35
application_1527220447442_437776,SUCCESS,2018/06/01 01:01:28,2018/06/01 01:04:38,2018/06/01 01:06:03,00:3:10,00:4:35
application_1527220447442_446136,SUCCESS,2018/06/01 03:42:33,2018/06/01 03:45:22,2018/06/01 03:47:08,00:2:49,00:4:35
application_1527220447442_440809,SUCCESS,2018/06/01 01:54:49,2018/06/01 01:58:44,2018/06/01 01:59:23,00:3:55,00:4:34
application_1527220447442_449989,SUCCESS,2018/06/01 04:56:29,2018/06/01 04:57:51,2018/06/01 05:01:03,00:1:22,00:4:34
application_1527220447442_448943,SUCCESS,2018/06/01 04:34:19,2018/06/01 04:36:23,2018/06/01 04:38:53,00:2:4,00:4:34
application_1527220447442_445662,SUCCESS,2018/06/01 03:32:57,2018/06/01 03:35:29,2018/06/01 03:37:31,00:2:32,00:4:34
application_1527220447442_458633,SUCCESS,2018/06/01 07:17:27,2018/06/01 07:20:32,2018/06/01 07:22:01,00:3:5,00:4:34
application_1527220447442_453919,SUCCESS,2018/06/01 06:06:45,2018/06/01 06:10:13,2018/06/01 06:11:18,00:3:28,00:4:33
application_1527220447442_454279,SUCCESS,2018/06/01 06:10:31,2018/06/01 06:13:58,2018/06/01 06:15:04,00:3:27,00:4:33
application_1527220447442_434108,SUCCESS,2018/06/01 00:03:42,2018/06/01 00:05:46,2018/06/01 00:08:15,00:2:4,00:4:33
application_1527220447442_457166,SUCCESS,2018/06/01 07:01:44,2018/06/01 07:04:27,2018/06/01 07:06:17,00:2:43,00:4:33
application_1527220447442_449333,SUCCESS,2018/06/01 04:41:57,2018/06/01 04:42:34,2018/06/01 04:46:30,00:0:37,00:4:33
application_1527220447442_453692,SUCCESS,2018/06/01 06:05:07,2018/06/01 06:07:44,2018/06/01 06:09:39,00:2:37,00:4:32
application_1527220447442_449872,SUCCESS,2018/06/01 04:51:56,2018/06/01 04:55:04,2018/06/01 04:56:28,00:3:8,00:4:32
application_1527220447442_454140,SUCCESS,2018/06/01 06:10:32,2018/06/01 06:13:58,2018/06/01 06:15:04,00:3:26,00:4:32
application_1527220447442_459206,SUCCESS,2018/06/01 07:27:20,2018/06/01 07:28:47,2018/06/01 07:31:51,00:1:27,00:4:31
application_1527220447442_441875,SUCCESS,2018/06/01 02:13:25,2018/06/01 02:16:14,2018/06/01 02:17:56,00:2:49,00:4:31
application_1527220447442_449215,SUCCESS,2018/06/01 04:37:43,2018/06/01 04:40:00,2018/06/01 04:42:14,00:2:17,00:4:31
application_1527220447442_443056,SUCCESS,2018/06/01 02:41:38,2018/06/01 02:43:21,2018/06/01 02:46:09,00:1:43,00:4:31
application_1527220447442_449277,SUCCESS,2018/06/01 04:41:59,2018/06/01 04:43:39,2018/06/01 04:46:30,00:1:40,00:4:31
application_1527220447442_443682,SUCCESS,2018/06/01 02:57:19,2018/06/01 02:58:35,2018/06/01 03:01:50,00:1:16,00:4:31
application_1527220447442_454175,SUCCESS,2018/06/01 06:10:33,2018/06/01 06:13:45,2018/06/01 06:15:04,00:3:12,00:4:31
application_1527220447442_458966,SUCCESS,2018/06/01 07:22:53,2018/06/01 07:25:32,2018/06/01 07:27:23,00:2:39,00:4:30
application_1527220447442_455892,SUCCESS,2018/06/01 06:36:40,2018/06/01 06:40:28,2018/06/01 06:41:09,00:3:48,00:4:29
application_1527220447442_456836,SUCCESS,2018/06/01 06:54:47,2018/06/01 06:57:03,2018/06/01 06:59:16,00:2:16,00:4:29
application_1527220447442_440258,SUCCESS,2018/06/01 01:43:48,2018/06/01 01:46:33,2018/06/01 01:48:17,00:2:45,00:4:29
application_1527220447442_439782,SUCCESS,2018/06/01 01:31:01,2018/06/01 01:32:55,2018/06/01 01:35:30,00:1:54,00:4:29
application_1527220447442_437947,SUCCESS,2018/06/01 01:04:09,2018/06/01 01:07:53,2018/06/01 01:08:38,00:3:44,00:4:29
application_1527220447442_459422,SUCCESS,2018/06/01 07:32:57,2018/06/01 07:34:49,2018/06/01 07:37:26,00:1:52,00:4:29
application_1527220447442_443813,SUCCESS,2018/06/01 02:59:38,2018/06/01 03:01:28,2018/06/01 03:04:06,00:1:50,00:4:28
application_1527220447442_460599,SUCCESS,2018/06/01 07:56:43,2018/06/01 07:59:45,2018/06/01 08:01:11,00:3:2,00:4:28
application_1527220447442_435076,SUCCESS,2018/06/01 00:19:44,2018/06/01 00:22:11,2018/06/01 00:24:12,00:2:27,00:4:28
application_1527220447442_446875,SUCCESS,2018/06/01 04:04:12,2018/06/01 04:04:37,2018/06/01 04:08:40,00:0:25,00:4:28
application_1527220447442_447316,SUCCESS,2018/06/01 04:08:33,2018/06/01 04:11:43,2018/06/01 04:13:00,00:3:10,00:4:27
application_1527220447442_459426,SUCCESS,2018/06/01 07:33:07,2018/06/01 07:35:02,2018/06/01 07:37:34,00:1:55,00:4:27
application_1527220447442_447000,SUCCESS,2018/06/01 04:07:16,2018/06/01 04:08:08,2018/06/01 04:11:43,00:0:52,00:4:27
application_1527220447442_454567,SUCCESS,2018/06/01 06:12:20,2018/06/01 06:15:52,2018/06/01 06:16:46,00:3:32,00:4:26
application_1527220447442_460675,SUCCESS,2018/06/01 07:57:35,2018/06/01 07:59:54,2018/06/01 08:02:01,00:2:19,00:4:26
application_1527220447442_446969,SUCCESS,2018/06/01 04:07:05,2018/06/01 04:07:16,2018/06/01 04:11:31,00:0:11,00:4:26
application_1527220447442_447023,SUCCESS,2018/06/01 04:07:05,2018/06/01 04:07:15,2018/06/01 04:11:31,00:0:10,00:4:26
application_1527220447442_446886,SUCCESS,2018/06/01 04:04:00,2018/06/01 04:05:23,2018/06/01 04:08:26,00:1:23,00:4:26
application_1527220447442_457292,SUCCESS,2018/06/01 07:05:38,2018/06/01 07:09:21,2018/06/01 07:10:04,00:3:43,00:4:26
application_1527220447442_459474,SUCCESS,2018/06/01 07:35:02,2018/06/01 07:37:20,2018/06/01 07:39:27,00:2:18,00:4:25
application_1527220447442_453620,SUCCESS,2018/06/01 06:05:19,2018/06/01 06:07:44,2018/06/01 06:09:44,00:2:25,00:4:25
application_1527220447442_437556,SUCCESS,2018/06/01 00:53:15,2018/06/01 00:56:29,2018/06/01 00:57:39,00:3:14,00:4:24
application_1527220447442_459231,SUCCESS,2018/06/01 07:29:12,2018/06/01 07:31:40,2018/06/01 07:33:36,00:2:28,00:4:24
application_1527220447442_453616,SUCCESS,2018/06/01 06:03:14,2018/06/01 06:06:13,2018/06/01 06:07:38,00:2:59,00:4:24
application_1527220447442_453526,SUCCESS,2018/06/01 06:00:43,2018/06/01 06:04:34,2018/06/01 06:05:06,00:3:51,00:4:23
application_1527220447442_448864,SUCCESS,2018/06/01 04:30:55,2018/06/01 04:32:07,2018/06/01 04:35:17,00:1:12,00:4:22
application_1527220447442_438183,SUCCESS,2018/06/01 01:07:23,2018/06/01 01:10:26,2018/06/01 01:11:45,00:3:3,00:4:22
application_1527220447442_457304,SUCCESS,2018/06/01 07:06:19,2018/06/01 07:09:17,2018/06/01 07:10:41,00:2:58,00:4:22
application_1527220447442_437634,SUCCESS,2018/06/01 00:56:06,2018/06/01 00:59:17,2018/06/01 01:00:28,00:3:11,00:4:22
application_1527220447442_454388,SUCCESS,2018/06/01 06:12:24,2018/06/01 06:15:52,2018/06/01 06:16:46,00:3:28,00:4:22
application_1527220447442_459707,SUCCESS,2018/06/01 07:39:46,2018/06/01 07:42:39,2018/06/01 07:44:07,00:2:53,00:4:21
application_1527220447442_446885,SUCCESS,2018/06/01 04:03:59,2018/06/01 04:04:38,2018/06/01 04:08:20,00:0:39,00:4:21
application_1527220447442_459163,SUCCESS,2018/06/01 07:27:27,2018/06/01 07:29:16,2018/06/01 07:31:48,00:1:49,00:4:21
application_1527220447442_454596,SUCCESS,2018/06/01 06:13:05,2018/06/01 06:15:52,2018/06/01 06:17:26,00:2:47,00:4:21
