application_id,status,submit_time,start_time,finished_time,allocate_time,total_time
application_1527220447442_44627,SUCCESS,2018/05/26 03:21:17,2018/05/26 04:10:36,2018/05/26 04:15:27,00:49:19,00:54:10
application_1527220447442_44726,SUCCESS,2018/05/26 03:21:27,2018/05/26 04:10:36,2018/05/26 04:15:33,00:49:9,00:54:6
application_1527220447442_44915,SUCCESS,2018/05/26 03:28:06,2018/05/26 04:10:29,2018/05/26 04:22:12,00:42:23,00:54:6
application_1527220447442_44728,SUCCESS,2018/05/26 03:21:27,2018/05/26 04:10:39,2018/05/26 04:15:33,00:49:12,00:54:6
application_1527220447442_44735,SUCCESS,2018/05/26 03:21:49,2018/05/26 04:10:38,2018/05/26 04:15:54,00:48:49,00:54:5
application_1527220447442_44733,SUCCESS,2018/05/26 03:21:49,2018/05/26 04:10:39,2018/05/26 04:15:54,00:48:50,00:54:5
application_1527220447442_44734,SUCCESS,2018/05/26 03:21:49,2018/05/26 04:10:39,2018/05/26 04:15:54,00:48:50,00:54:5
application_1527220447442_44739,SUCCESS,2018/05/26 03:21:50,2018/05/26 04:10:39,2018/05/26 04:15:54,00:48:49,00:54:4
application_1527220447442_44740,SUCCESS,2018/05/26 03:21:50,2018/05/26 04:10:39,2018/05/26 04:15:54,00:48:49,00:54:4
application_1527220447442_44738,SUCCESS,2018/05/26 03:21:50,2018/05/26 04:10:40,2018/05/26 04:15:54,00:48:50,00:54:4
application_1527220447442_44730,SUCCESS,2018/05/26 03:21:29,2018/05/26 04:10:10,2018/05/26 04:15:33,00:48:41,00:54:4
application_1527220447442_44729,SUCCESS,2018/05/26 03:21:29,2018/05/26 04:10:10,2018/05/26 04:15:33,00:48:41,00:54:4
application_1527220447442_44731,SUCCESS,2018/05/26 03:21:32,2018/05/26 04:10:36,2018/05/26 04:15:33,00:49:4,00:54:1
application_1527220447442_44165,SUCCESS,2018/05/26 03:10:15,2018/05/26 03:53:58,2018/05/26 04:04:15,00:43:43,00:54:0
application_1527220447442_44744,SUCCESS,2018/05/26 03:21:55,2018/05/26 04:10:38,2018/05/26 04:15:54,00:48:43,00:53:59
application_1527220447442_44743,SUCCESS,2018/05/26 03:21:55,2018/05/26 04:10:40,2018/05/26 04:15:54,00:48:45,00:53:59
application_1527220447442_44166,SUCCESS,2018/05/26 03:10:18,2018/05/26 03:53:58,2018/05/26 04:04:15,00:43:40,00:53:57
application_1527220447442_46924,SUCCESS,2018/05/26 04:21:07,2018/05/26 04:37:34,2018/05/26 05:15:01,00:16:27,00:53:54
application_1527220447442_44732,SUCCESS,2018/05/26 03:21:40,2018/05/26 04:10:40,2018/05/26 04:15:33,00:49:0,00:53:53
application_1527220447442_42823,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:53,2018/05/26 03:18:32,00:48:8,00:53:47
application_1527220447442_42824,SUCCESS,2018/05/26 02:24:46,2018/05/26 03:12:53,2018/05/26 03:18:32,00:48:7,00:53:46
application_1527220447442_42840,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:51,2018/05/26 03:18:29,00:48:6,00:53:44
application_1527220447442_42819,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:51,2018/05/26 03:18:29,00:48:6,00:53:44
application_1527220447442_42822,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:50,2018/05/26 03:18:29,00:48:5,00:53:44
application_1527220447442_42838,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:51,2018/05/26 03:18:29,00:48:6,00:53:44
application_1527220447442_42841,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:50,2018/05/26 03:18:29,00:48:5,00:53:44
application_1527220447442_42826,SUCCESS,2018/05/26 02:24:49,2018/05/26 03:12:53,2018/05/26 03:18:32,00:48:4,00:53:43
application_1527220447442_46993,SUCCESS,2018/05/26 04:25:25,2018/05/26 04:37:34,2018/05/26 05:19:06,00:12:9,00:53:41
application_1527220447442_42820,SUCCESS,2018/05/26 02:24:48,2018/05/26 03:12:51,2018/05/26 03:18:29,00:48:3,00:53:41
application_1527220447442_46992,SUCCESS,2018/05/26 04:25:25,2018/05/26 04:37:34,2018/05/26 05:19:06,00:12:9,00:53:41
application_1527220447442_42830,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:52,2018/05/26 03:18:25,00:48:7,00:53:40
application_1527220447442_42818,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:51,2018/05/26 03:18:25,00:48:6,00:53:40
application_1527220447442_42821,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:51,2018/05/26 03:18:25,00:48:6,00:53:40
application_1527220447442_42817,SUCCESS,2018/05/26 02:24:45,2018/05/26 03:12:51,2018/05/26 03:18:25,00:48:6,00:53:40
application_1527220447442_45078,SUCCESS,2018/05/26 03:31:51,2018/05/26 04:10:28,2018/05/26 04:25:28,00:38:37,00:53:37
application_1527220447442_42847,SUCCESS,2018/05/26 02:24:57,2018/05/26 03:12:53,2018/05/26 03:18:32,00:47:56,00:53:35
application_1527220447442_42854,SUCCESS,2018/05/26 02:25:06,2018/05/26 03:12:50,2018/05/26 03:18:35,00:47:44,00:53:29
application_1527220447442_44180,SUCCESS,2018/05/26 03:10:56,2018/05/26 03:54:00,2018/05/26 04:04:20,00:43:4,00:53:24
application_1527220447442_46051,SUCCESS,2018/05/26 04:01:20,2018/05/26 04:37:05,2018/05/26 04:54:44,00:35:45,00:53:24
application_1527220447442_44757,SUCCESS,2018/05/26 03:22:08,2018/05/26 04:10:38,2018/05/26 04:15:26,00:48:30,00:53:18
application_1527220447442_45888,SUCCESS,2018/05/26 03:55:36,2018/05/26 04:10:39,2018/05/26 04:48:53,00:15:3,00:53:17
application_1527220447442_45891,SUCCESS,2018/05/26 03:55:36,2018/05/26 04:10:37,2018/05/26 04:48:53,00:15:1,00:53:17
application_1527220447442_44759,SUCCESS,2018/05/26 03:22:11,2018/05/26 04:10:39,2018/05/26 04:15:26,00:48:28,00:53:15
application_1527220447442_46802,SUCCESS,2018/05/26 04:18:11,2018/05/26 04:37:39,2018/05/26 05:11:23,00:19:28,00:53:12
application_1527220447442_44134,SUCCESS,2018/05/26 03:05:29,2018/05/26 03:53:58,2018/05/26 03:58:37,00:48:29,00:53:8
application_1527220447442_44776,SUCCESS,2018/05/26 03:23:43,2018/05/26 04:10:25,2018/05/26 04:16:49,00:46:42,00:53:6
application_1527220447442_48207,SUCCESS,2018/05/26 04:48:47,2018/05/26 05:07:43,2018/05/26 05:41:49,00:18:56,00:53:2
application_1527220447442_46817,SUCCESS,2018/05/26 04:18:36,2018/05/26 04:37:35,2018/05/26 05:11:31,00:18:59,00:52:55
application_1527220447442_45098,SUCCESS,2018/05/26 03:33:07,2018/05/26 04:10:19,2018/05/26 04:26:02,00:37:12,00:52:55
application_1527220447442_46746,SUCCESS,2018/05/26 04:17:17,2018/05/26 04:37:32,2018/05/26 05:10:11,00:20:15,00:52:54
application_1527220447442_46588,SUCCESS,2018/05/26 04:12:22,2018/05/26 04:37:38,2018/05/26 05:05:16,00:25:16,00:52:54
application_1527220447442_46745,SUCCESS,2018/05/26 04:17:21,2018/05/26 04:37:38,2018/05/26 05:10:11,00:20:17,00:52:50
application_1527220447442_46776,SUCCESS,2018/05/26 04:17:23,2018/05/26 04:37:37,2018/05/26 05:10:11,00:20:14,00:52:48
application_1527220447442_47623,SUCCESS,2018/05/26 04:40:38,2018/05/26 05:07:18,2018/05/26 05:33:21,00:26:40,00:52:43
application_1527220447442_42875,SUCCESS,2018/05/26 02:25:46,2018/05/26 03:12:54,2018/05/26 03:18:22,00:47:8,00:52:36
application_1527220447442_46117,SUCCESS,2018/05/26 04:05:09,2018/05/26 04:37:06,2018/05/26 04:57:44,00:31:57,00:52:35
application_1527220447442_44764,SUCCESS,2018/05/26 03:22:51,2018/05/26 04:10:39,2018/05/26 04:15:26,00:47:48,00:52:35
application_1527220447442_47009,SUCCESS,2018/05/26 04:26:05,2018/05/26 04:37:39,2018/05/26 05:18:39,00:11:34,00:52:34
application_1527220447442_46864,SUCCESS,2018/05/26 04:19:39,2018/05/26 04:37:37,2018/05/26 05:12:13,00:17:58,00:52:34
application_1527220447442_44765,SUCCESS,2018/05/26 03:22:53,2018/05/26 04:10:38,2018/05/26 04:15:26,00:47:45,00:52:33
application_1527220447442_42876,SUCCESS,2018/05/26 02:25:49,2018/05/26 03:12:54,2018/05/26 03:18:22,00:47:5,00:52:33
application_1527220447442_42881,SUCCESS,2018/05/26 02:25:50,2018/05/26 03:12:54,2018/05/26 03:18:22,00:47:4,00:52:32
application_1527220447442_42878,SUCCESS,2018/05/26 02:25:50,2018/05/26 03:12:54,2018/05/26 03:18:22,00:47:4,00:52:32
application_1527220447442_42885,SUCCESS,2018/05/26 02:25:51,2018/05/26 03:12:53,2018/05/26 03:18:22,00:47:2,00:52:31
application_1527220447442_42879,SUCCESS,2018/05/26 02:25:51,2018/05/26 03:12:54,2018/05/26 03:18:22,00:47:3,00:52:31
application_1527220447442_44760,SUCCESS,2018/05/26 03:22:55,2018/05/26 04:10:37,2018/05/26 04:15:26,00:47:42,00:52:31
application_1527220447442_42880,SUCCESS,2018/05/26 02:25:47,2018/05/26 03:12:54,2018/05/26 03:18:18,00:47:7,00:52:31
application_1527220447442_42886,SUCCESS,2018/05/26 02:25:52,2018/05/26 03:12:54,2018/05/26 03:18:22,00:47:2,00:52:30
application_1527220447442_42887,SUCCESS,2018/05/26 02:25:52,2018/05/26 03:12:53,2018/05/26 03:18:22,00:47:1,00:52:30
application_1527220447442_44807,SUCCESS,2018/05/26 03:24:19,2018/05/26 04:10:27,2018/05/26 04:16:49,00:46:8,00:52:30
application_1527220447442_42889,SUCCESS,2018/05/26 02:25:53,2018/05/26 03:12:53,2018/05/26 03:18:22,00:47:0,00:52:29
application_1527220447442_46278,SUCCESS,2018/05/26 04:12:20,2018/05/26 04:37:35,2018/05/26 05:04:49,00:25:15,00:52:29
application_1527220447442_44810,SUCCESS,2018/05/26 03:24:20,2018/05/26 04:10:26,2018/05/26 04:16:49,00:46:6,00:52:29
application_1527220447442_44811,SUCCESS,2018/05/26 03:24:23,2018/05/26 04:10:24,2018/05/26 04:16:49,00:46:1,00:52:26
application_1527220447442_44767,SUCCESS,2018/05/26 03:22:59,2018/05/26 04:10:18,2018/05/26 04:15:25,00:47:19,00:52:26
application_1527220447442_44762,SUCCESS,2018/05/26 03:22:59,2018/05/26 04:10:40,2018/05/26 04:15:25,00:47:41,00:52:26
application_1527220447442_44768,SUCCESS,2018/05/26 03:23:00,2018/05/26 04:10:39,2018/05/26 04:15:25,00:47:39,00:52:25
application_1527220447442_44816,SUCCESS,2018/05/26 03:24:25,2018/05/26 04:10:26,2018/05/26 04:16:49,00:46:1,00:52:24
application_1527220447442_44769,SUCCESS,2018/05/26 03:23:01,2018/05/26 04:10:40,2018/05/26 04:15:25,00:47:39,00:52:24
application_1527220447442_44817,SUCCESS,2018/05/26 03:24:29,2018/05/26 04:10:26,2018/05/26 04:16:49,00:45:57,00:52:20
application_1527220447442_44193,SUCCESS,2018/05/26 03:11:59,2018/05/26 03:53:59,2018/05/26 04:04:18,00:42:0,00:52:19
application_1527220447442_47028,SUCCESS,2018/05/26 04:26:21,2018/05/26 04:37:37,2018/05/26 05:18:35,00:11:16,00:52:14
application_1527220447442_46821,SUCCESS,2018/05/26 04:19:17,2018/05/26 04:37:37,2018/05/26 05:11:31,00:18:20,00:52:14
application_1527220447442_46865,SUCCESS,2018/05/26 04:20:00,2018/05/26 04:37:34,2018/05/26 05:12:13,00:17:34,00:52:13
application_1527220447442_46658,SUCCESS,2018/05/26 04:14:08,2018/05/26 04:37:27,2018/05/26 05:06:20,00:23:19,00:52:12
application_1527220447442_46871,SUCCESS,2018/05/26 04:20:05,2018/05/26 04:37:37,2018/05/26 05:12:13,00:17:32,00:52:8
application_1527220447442_45526,SUCCESS,2018/05/26 03:46:28,2018/05/26 04:10:27,2018/05/26 04:38:36,00:23:59,00:52:8
application_1527220447442_44137,SUCCESS,2018/05/26 03:06:32,2018/05/26 03:53:58,2018/05/26 03:58:37,00:47:26,00:52:5
application_1527220447442_44770,SUCCESS,2018/05/26 03:23:23,2018/05/26 04:10:18,2018/05/26 04:15:25,00:46:55,00:52:2
application_1527220447442_44771,SUCCESS,2018/05/26 03:23:26,2018/05/26 04:10:40,2018/05/26 04:15:25,00:47:14,00:51:59
application_1527220447442_44774,SUCCESS,2018/05/26 03:23:26,2018/05/26 04:10:36,2018/05/26 04:15:25,00:47:10,00:51:59
application_1527220447442_44981,SUCCESS,2018/05/26 03:30:04,2018/05/26 04:10:33,2018/05/26 04:22:02,00:40:29,00:51:58
application_1527220447442_44989,SUCCESS,2018/05/26 03:30:04,2018/05/26 04:10:29,2018/05/26 04:22:02,00:40:25,00:51:58
application_1527220447442_44775,SUCCESS,2018/05/26 03:23:28,2018/05/26 04:10:18,2018/05/26 04:15:25,00:46:50,00:51:57
application_1527220447442_44914,SUCCESS,2018/05/26 03:30:02,2018/05/26 04:10:33,2018/05/26 04:21:56,00:40:31,00:51:54
application_1527220447442_44976,SUCCESS,2018/05/26 03:30:04,2018/05/26 04:10:36,2018/05/26 04:21:56,00:40:32,00:51:52
application_1527220447442_45185,SUCCESS,2018/05/26 03:38:23,2018/05/26 04:10:26,2018/05/26 04:30:01,00:32:3,00:51:38
application_1527220447442_45382,SUCCESS,2018/05/26 03:42:02,2018/05/26 04:10:22,2018/05/26 04:33:34,00:28:20,00:51:32
application_1527220447442_45326,SUCCESS,2018/05/26 03:39:28,2018/05/26 04:10:25,2018/05/26 04:30:57,00:30:57,00:51:29
application_1527220447442_45026,SUCCESS,2018/05/26 03:30:42,2018/05/26 04:10:17,2018/05/26 04:22:07,00:39:35,00:51:25
application_1527220447442_45030,SUCCESS,2018/05/26 03:30:42,2018/05/26 04:10:19,2018/05/26 04:22:06,00:39:37,00:51:24
application_1527220447442_45017,SUCCESS,2018/05/26 03:30:42,2018/05/26 04:10:19,2018/05/26 04:22:06,00:39:37,00:51:24
application_1527220447442_45244,SUCCESS,2018/05/26 03:38:39,2018/05/26 04:10:26,2018/05/26 04:30:01,00:31:47,00:51:22
application_1527220447442_44782,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:14,2018/05/26 04:16:03,00:45:31,00:51:20
application_1527220447442_44792,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:14,2018/05/26 04:16:03,00:45:31,00:51:20
application_1527220447442_44794,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:13,2018/05/26 04:16:03,00:45:30,00:51:20
application_1527220447442_44803,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:14,2018/05/26 04:16:03,00:45:31,00:51:20
application_1527220447442_44796,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:14,2018/05/26 04:16:03,00:45:30,00:51:19
application_1527220447442_44787,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:14,2018/05/26 04:16:03,00:45:30,00:51:19
application_1527220447442_44797,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:14,2018/05/26 04:16:03,00:45:30,00:51:19
application_1527220447442_44799,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:13,2018/05/26 04:16:03,00:45:29,00:51:19
application_1527220447442_45062,SUCCESS,2018/05/26 03:31:30,2018/05/26 04:10:26,2018/05/26 04:22:41,00:38:56,00:51:11
application_1527220447442_44798,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:14,2018/05/26 04:15:50,00:45:31,00:51:7
application_1527220447442_44801,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:14,2018/05/26 04:15:50,00:45:31,00:51:7
application_1527220447442_44785,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:13,2018/05/26 04:15:50,00:45:30,00:51:7
application_1527220447442_44805,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:14,2018/05/26 04:15:50,00:45:31,00:51:7
application_1527220447442_44802,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:13,2018/05/26 04:15:50,00:45:29,00:51:6
application_1527220447442_44804,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:13,2018/05/26 04:15:50,00:45:29,00:51:6
application_1527220447442_44791,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:14,2018/05/26 04:15:50,00:45:30,00:51:6
application_1527220447442_44786,SUCCESS,2018/05/26 03:24:44,2018/05/26 04:10:13,2018/05/26 04:15:50,00:45:29,00:51:6
application_1527220447442_44795,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:11,2018/05/26 04:15:47,00:45:28,00:51:4
application_1527220447442_44806,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:12,2018/05/26 04:15:47,00:45:29,00:51:4
application_1527220447442_44844,SUCCESS,2018/05/26 03:25:31,2018/05/26 04:10:26,2018/05/26 04:16:33,00:44:55,00:51:2
application_1527220447442_44820,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:19,2018/05/26 04:16:03,00:45:8,00:50:52
application_1527220447442_46947,SUCCESS,2018/05/26 04:23:19,2018/05/26 04:37:31,2018/05/26 05:14:10,00:14:12,00:50:51
application_1527220447442_44778,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:13,2018/05/26 04:15:30,00:45:30,00:50:47
application_1527220447442_44783,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:13,2018/05/26 04:15:30,00:45:30,00:50:47
application_1527220447442_44788,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:13,2018/05/26 04:15:30,00:45:30,00:50:47
application_1527220447442_44790,SUCCESS,2018/05/26 03:24:43,2018/05/26 04:10:13,2018/05/26 04:15:30,00:45:30,00:50:47
application_1527220447442_45250,SUCCESS,2018/05/26 03:38:55,2018/05/26 04:10:22,2018/05/26 04:29:39,00:31:27,00:50:44
application_1527220447442_44827,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:19,2018/05/26 04:15:50,00:45:8,00:50:39
application_1527220447442_44826,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:22,2018/05/26 04:15:47,00:45:11,00:50:36
application_1527220447442_44836,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:21,2018/05/26 04:15:47,00:45:10,00:50:36
application_1527220447442_44828,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:23,2018/05/26 04:15:47,00:45:12,00:50:36
application_1527220447442_44824,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:20,2018/05/26 04:15:47,00:45:9,00:50:36
application_1527220447442_44825,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:21,2018/05/26 04:15:47,00:45:10,00:50:36
application_1527220447442_48157,SUCCESS,2018/05/26 04:47:54,2018/05/26 05:07:43,2018/05/26 05:38:27,00:19:49,00:50:33
application_1527220447442_44279,SUCCESS,2018/05/26 03:14:06,2018/05/26 03:54:03,2018/05/26 04:04:39,00:39:57,00:50:33
application_1527220447442_46442,SUCCESS,2018/05/26 04:11:42,2018/05/26 04:37:07,2018/05/26 05:02:15,00:25:25,00:50:33
application_1527220447442_44266,SUCCESS,2018/05/26 03:14:06,2018/05/26 03:54:00,2018/05/26 04:04:37,00:39:54,00:50:31
application_1527220447442_44834,SUCCESS,2018/05/26 03:25:17,2018/05/26 04:10:21,2018/05/26 04:15:47,00:45:4,00:50:30
application_1527220447442_44831,SUCCESS,2018/05/26 03:25:19,2018/05/26 04:10:21,2018/05/26 04:15:47,00:45:2,00:50:28
application_1527220447442_44832,SUCCESS,2018/05/26 03:25:19,2018/05/26 04:10:21,2018/05/26 04:15:47,00:45:2,00:50:28
application_1527220447442_44284,SUCCESS,2018/05/26 03:14:12,2018/05/26 03:54:02,2018/05/26 04:04:39,00:39:50,00:50:27
application_1527220447442_44839,SUCCESS,2018/05/26 03:26:08,2018/05/26 04:10:27,2018/05/26 04:16:33,00:44:19,00:50:25
application_1527220447442_44850,SUCCESS,2018/05/26 03:26:09,2018/05/26 04:10:21,2018/05/26 04:16:33,00:44:12,00:50:24
application_1527220447442_46182,SUCCESS,2018/05/26 04:07:27,2018/05/26 04:37:06,2018/05/26 04:57:51,00:29:39,00:50:24
application_1527220447442_44823,SUCCESS,2018/05/26 03:25:11,2018/05/26 04:10:26,2018/05/26 04:15:34,00:45:15,00:50:23
application_1527220447442_44849,SUCCESS,2018/05/26 03:26:14,2018/05/26 04:10:28,2018/05/26 04:16:33,00:44:14,00:50:19
application_1527220447442_45075,SUCCESS,2018/05/26 03:31:40,2018/05/26 04:10:24,2018/05/26 04:21:58,00:38:44,00:50:18
application_1527220447442_45072,SUCCESS,2018/05/26 03:32:07,2018/05/26 04:10:21,2018/05/26 04:22:24,00:38:14,00:50:17
application_1527220447442_44819,SUCCESS,2018/05/26 03:25:17,2018/05/26 04:10:24,2018/05/26 04:15:34,00:45:7,00:50:17
application_1527220447442_44821,SUCCESS,2018/05/26 03:25:19,2018/05/26 04:10:25,2018/05/26 04:15:34,00:45:6,00:50:15
application_1527220447442_44837,SUCCESS,2018/05/26 03:25:19,2018/05/26 04:10:25,2018/05/26 04:15:34,00:45:6,00:50:15
application_1527220447442_44829,SUCCESS,2018/05/26 03:25:19,2018/05/26 04:10:24,2018/05/26 04:15:34,00:45:5,00:50:15
application_1527220447442_44822,SUCCESS,2018/05/26 03:25:19,2018/05/26 04:10:28,2018/05/26 04:15:34,00:45:9,00:50:15
application_1527220447442_44833,SUCCESS,2018/05/26 03:25:19,2018/05/26 04:10:25,2018/05/26 04:15:34,00:45:6,00:50:15
application_1527220447442_44848,SUCCESS,2018/05/26 03:26:19,2018/05/26 04:10:27,2018/05/26 04:16:33,00:44:8,00:50:14
application_1527220447442_44357,SUCCESS,2018/05/26 03:14:06,2018/05/26 03:54:02,2018/05/26 04:04:19,00:39:56,00:50:13
application_1527220447442_44261,SUCCESS,2018/05/26 03:14:06,2018/05/26 03:54:02,2018/05/26 04:04:19,00:39:56,00:50:13
application_1527220447442_45298,SUCCESS,2018/05/26 03:39:27,2018/05/26 04:10:26,2018/05/26 04:29:39,00:30:59,00:50:12
application_1527220447442_45077,SUCCESS,2018/05/26 03:31:48,2018/05/26 04:10:24,2018/05/26 04:21:58,00:38:36,00:50:10
application_1527220447442_44847,SUCCESS,2018/05/26 03:26:24,2018/05/26 04:10:28,2018/05/26 04:16:33,00:44:4,00:50:9
application_1527220447442_46875,SUCCESS,2018/05/26 04:20:29,2018/05/26 04:37:31,2018/05/26 05:10:38,00:17:2,00:50:9
application_1527220447442_44869,SUCCESS,2018/05/26 03:26:25,2018/05/26 04:10:24,2018/05/26 04:16:33,00:43:59,00:50:8
application_1527220447442_44874,SUCCESS,2018/05/26 03:26:26,2018/05/26 04:10:27,2018/05/26 04:16:33,00:44:1,00:50:7
application_1527220447442_44843,SUCCESS,2018/05/26 03:25:31,2018/05/26 04:10:25,2018/05/26 04:15:34,00:44:54,00:50:3
application_1527220447442_44355,SUCCESS,2018/05/26 03:14:06,2018/05/26 03:54:02,2018/05/26 04:04:04,00:39:56,00:49:58
application_1527220447442_44274,SUCCESS,2018/05/26 03:14:06,2018/05/26 03:54:01,2018/05/26 04:04:04,00:39:55,00:49:58
application_1527220447442_45067,SUCCESS,2018/05/26 03:32:02,2018/05/26 04:10:23,2018/05/26 04:21:58,00:38:21,00:49:56
application_1527220447442_44332,SUCCESS,2018/05/26 03:14:12,2018/05/26 03:54:01,2018/05/26 04:04:08,00:39:49,00:49:56
application_1527220447442_46997,SUCCESS,2018/05/26 04:25:19,2018/05/26 04:37:34,2018/05/26 05:15:15,00:12:15,00:49:56
application_1527220447442_44285,SUCCESS,2018/05/26 03:14:12,2018/05/26 03:54:01,2018/05/26 04:04:04,00:39:49,00:49:52
application_1527220447442_44145,SUCCESS,2018/05/26 03:08:58,2018/05/26 03:53:58,2018/05/26 03:58:37,00:45:0,00:49:39
application_1527220447442_44142,SUCCESS,2018/05/26 03:09:04,2018/05/26 03:53:58,2018/05/26 03:58:37,00:44:54,00:49:33
application_1527220447442_44147,SUCCESS,2018/05/26 03:09:09,2018/05/26 03:53:58,2018/05/26 03:58:37,00:44:49,00:49:28
application_1527220447442_46437,SUCCESS,2018/05/26 04:11:42,2018/05/26 04:37:08,2018/05/26 05:01:10,00:25:26,00:49:28
application_1527220447442_45176,SUCCESS,2018/05/26 03:37:48,2018/05/26 04:10:22,2018/05/26 04:27:08,00:32:34,00:49:20
application_1527220447442_44151,SUCCESS,2018/05/26 03:09:20,2018/05/26 03:54:00,2018/05/26 03:58:37,00:44:40,00:49:17
application_1527220447442_46612,SUCCESS,2018/05/26 04:13:03,2018/05/26 04:37:29,2018/05/26 05:02:06,00:24:26,00:49:3
application_1527220447442_45626,SUCCESS,2018/05/26 03:49:06,2018/05/26 04:10:24,2018/05/26 04:38:08,00:21:18,00:49:2
application_1527220447442_44840,SUCCESS,2018/05/26 03:26:39,2018/05/26 04:10:25,2018/05/26 04:15:26,00:43:46,00:48:47
application_1527220447442_44922,SUCCESS,2018/05/26 03:28:03,2018/05/26 04:10:29,2018/05/26 04:16:46,00:42:26,00:48:43
application_1527220447442_44864,SUCCESS,2018/05/26 03:26:43,2018/05/26 04:10:24,2018/05/26 04:15:26,00:43:41,00:48:43
application_1527220447442_44918,SUCCESS,2018/05/26 03:28:04,2018/05/26 04:10:33,2018/05/26 04:16:46,00:42:29,00:48:42
application_1527220447442_44852,SUCCESS,2018/05/26 03:26:46,2018/05/26 04:10:25,2018/05/26 04:15:26,00:43:39,00:48:40
application_1527220447442_44879,SUCCESS,2018/05/26 03:27:18,2018/05/26 04:10:13,2018/05/26 04:15:58,00:42:55,00:48:40
application_1527220447442_44896,SUCCESS,2018/05/26 03:27:19,2018/05/26 04:10:23,2018/05/26 04:15:58,00:43:4,00:48:39
application_1527220447442_44898,SUCCESS,2018/05/26 03:27:19,2018/05/26 04:10:27,2018/05/26 04:15:58,00:43:8,00:48:39
application_1527220447442_44899,SUCCESS,2018/05/26 03:27:19,2018/05/26 04:10:23,2018/05/26 04:15:58,00:43:4,00:48:39
application_1527220447442_45122,SUCCESS,2018/05/26 03:34:09,2018/05/26 04:10:21,2018/05/26 04:22:46,00:36:12,00:48:37
application_1527220447442_44923,SUCCESS,2018/05/26 03:28:15,2018/05/26 04:10:27,2018/05/26 04:16:46,00:42:12,00:48:31
application_1527220447442_44916,SUCCESS,2018/05/26 03:28:18,2018/05/26 04:10:33,2018/05/26 04:16:46,00:42:15,00:48:28
application_1527220447442_44926,SUCCESS,2018/05/26 03:28:19,2018/05/26 04:10:30,2018/05/26 04:16:46,00:42:11,00:48:27
application_1527220447442_44900,SUCCESS,2018/05/26 03:27:32,2018/05/26 04:10:28,2018/05/26 04:15:58,00:42:56,00:48:26
application_1527220447442_44901,SUCCESS,2018/05/26 03:27:33,2018/05/26 04:10:23,2018/05/26 04:15:58,00:42:50,00:48:25
application_1527220447442_44924,SUCCESS,2018/05/26 03:28:22,2018/05/26 04:10:30,2018/05/26 04:16:46,00:42:8,00:48:24
application_1527220447442_44927,SUCCESS,2018/05/26 03:28:22,2018/05/26 04:10:27,2018/05/26 04:16:46,00:42:5,00:48:24
application_1527220447442_44875,SUCCESS,2018/05/26 03:27:04,2018/05/26 04:10:24,2018/05/26 04:15:26,00:43:20,00:48:22
application_1527220447442_44877,SUCCESS,2018/05/26 03:27:04,2018/05/26 04:10:25,2018/05/26 04:15:26,00:43:21,00:48:22
application_1527220447442_44870,SUCCESS,2018/05/26 03:27:04,2018/05/26 04:10:25,2018/05/26 04:15:26,00:43:21,00:48:22
application_1527220447442_44878,SUCCESS,2018/05/26 03:27:04,2018/05/26 04:10:26,2018/05/26 04:15:26,00:43:22,00:48:22
